"Clean Path","Absolute URL","Page Class","Template Code File","Title Tag Template / Active Title","Primary Dynamic Variable","Database Reference ID","Active Scholarships Count","Sitemap Priority","Verification Status","Content Quality Checklist Status"
"/scholarships/pre-matric-post-matric-scholarships-ssp/selection-process","https://www.indiascholarships.in/scholarships/pre-matric-post-matric-scholarships-ssp/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric & Post-Matric Scholarships (SSP) Selection Process 2026","Pre-Matric & Post-Matric Scholarships (SSP) - Selection Process","pre-matric-post-matric-scholarships-ssp","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-post-matric-scholarships-ssp/apply-online","https://www.indiascholarships.in/scholarships/pre-matric-post-matric-scholarships-ssp/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric & Post-Matric Scholarships (SSP) Apply Online Step Guide 2026","Pre-Matric & Post-Matric Scholarships (SSP) - Apply Online Step Guide","pre-matric-post-matric-scholarships-ssp","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-post-matric-scholarships-ssp/renewal-process","https://www.indiascholarships.in/scholarships/pre-matric-post-matric-scholarships-ssp/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric & Post-Matric Scholarships (SSP) Renewal Process 2026","Pre-Matric & Post-Matric Scholarships (SSP) - Renewal Process","pre-matric-post-matric-scholarships-ssp","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/junior-merit-scholarship","https://www.indiascholarships.in/scholarships/junior-merit-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","Junior Merit Scholarship 2026 - Apply Online","Junior Merit Scholarship","junior-merit-scholarship","1","0.7","Verified","Audited & Verified"
"/scholarships/junior-merit-scholarship/eligibility","https://www.indiascholarships.in/scholarships/junior-merit-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Junior Merit Scholarship Eligibility Criteria 2026","Junior Merit Scholarship - Eligibility Criteria","junior-merit-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/junior-merit-scholarship/income-limit","https://www.indiascholarships.in/scholarships/junior-merit-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Junior Merit Scholarship Income Limit 2026","Junior Merit Scholarship - Income Limit","junior-merit-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/junior-merit-scholarship/documents-required","https://www.indiascholarships.in/scholarships/junior-merit-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Junior Merit Scholarship Documents Required 2026","Junior Merit Scholarship - Documents Required","junior-merit-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/junior-merit-scholarship/last-date","https://www.indiascholarships.in/scholarships/junior-merit-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Junior Merit Scholarship Last Date 2026","Junior Merit Scholarship - Last Date","junior-merit-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/junior-merit-scholarship/selection-process","https://www.indiascholarships.in/scholarships/junior-merit-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Junior Merit Scholarship Selection Process 2026","Junior Merit Scholarship - Selection Process","junior-merit-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/junior-merit-scholarship/apply-online","https://www.indiascholarships.in/scholarships/junior-merit-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Junior Merit Scholarship Apply Online Step Guide 2026","Junior Merit Scholarship - Apply Online Step Guide","junior-merit-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/junior-merit-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/junior-merit-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Junior Merit Scholarship Renewal Process 2026","Junior Merit Scholarship - Renewal Process","junior-merit-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/legacy-nabanna-scholarship","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship","Legacy Scholarship Detail","app/scholarships/[slug]/page.tsx","[LEGACY] Nabanna Scholarship 2026 - Apply Online","[LEGACY] Nabanna Scholarship","nabanna-scholarship","1","0.7","Verified","Audited & Verified"
"/scholarships/legacy-nabanna-scholarship/eligibility","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","[LEGACY] Nabanna Scholarship Eligibility Criteria 2026","[LEGACY] Nabanna Scholarship - Eligibility Criteria","nabanna-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/legacy-nabanna-scholarship/income-limit","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","[LEGACY] Nabanna Scholarship Income Limit 2026","[LEGACY] Nabanna Scholarship - Income Limit","nabanna-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/legacy-nabanna-scholarship/documents-required","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","[LEGACY] Nabanna Scholarship Documents Required 2026","[LEGACY] Nabanna Scholarship - Documents Required","nabanna-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/legacy-nabanna-scholarship/last-date","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","[LEGACY] Nabanna Scholarship Last Date 2026","[LEGACY] Nabanna Scholarship - Last Date","nabanna-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/legacy-nabanna-scholarship/selection-process","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","[LEGACY] Nabanna Scholarship Selection Process 2026","[LEGACY] Nabanna Scholarship - Selection Process","nabanna-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/legacy-nabanna-scholarship/apply-online","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","[LEGACY] Nabanna Scholarship Apply Online Step Guide 2026","[LEGACY] Nabanna Scholarship - Apply Online Step Guide","nabanna-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/legacy-nabanna-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/legacy-nabanna-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","[LEGACY] Nabanna Scholarship Renewal Process 2026","[LEGACY] Nabanna Scholarship - Renewal Process","nabanna-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-to-sbc-students","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students","Scholarship Detail","app/scholarships/[slug]/page.tsx","Post-Matric Scholarship to SBC Students 2026 - Apply Online","Post-Matric Scholarship to SBC Students","post-matric-scholarship-to-sbc-students","1","0.7","Verified","Audited & Verified"
"/scholarships/post-matric-scholarship-to-sbc-students/eligibility","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship to SBC Students Eligibility Criteria 2026","Post-Matric Scholarship to SBC Students - Eligibility Criteria","post-matric-scholarship-to-sbc-students","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-to-sbc-students/income-limit","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship to SBC Students Income Limit 2026","Post-Matric Scholarship to SBC Students - Income Limit","post-matric-scholarship-to-sbc-students","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-to-sbc-students/documents-required","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship to SBC Students Documents Required 2026","Post-Matric Scholarship to SBC Students - Documents Required","post-matric-scholarship-to-sbc-students","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-to-sbc-students/last-date","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship to SBC Students Last Date 2026","Post-Matric Scholarship to SBC Students - Last Date","post-matric-scholarship-to-sbc-students","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-to-sbc-students/selection-process","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship to SBC Students Selection Process 2026","Post-Matric Scholarship to SBC Students - Selection Process","post-matric-scholarship-to-sbc-students","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-to-sbc-students/apply-online","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship to SBC Students Apply Online Step Guide 2026","Post-Matric Scholarship to SBC Students - Apply Online Step Guide","post-matric-scholarship-to-sbc-students","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-to-sbc-students/renewal-process","https://www.indiascholarships.in/scholarships/post-matric-scholarship-to-sbc-students/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship to SBC Students Renewal Process 2026","Post-Matric Scholarship to SBC Students - Renewal Process","post-matric-scholarship-to-sbc-students","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","Scholarship Detail","app/scholarships/[slug]/page.tsx","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) 2026 - Apply Online","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.)","pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","1","0.7","Verified","Audited & Verified"
"/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/eligibility","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) Eligibility Criteria 2026","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) - Eligibility Criteria","pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/income-limit","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) Income Limit 2026","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) - Income Limit","pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/documents-required","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) Documents Required 2026","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) - Documents Required","pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/last-date","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) Last Date 2026","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) - Last Date","pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/selection-process","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) Selection Process 2026","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) - Selection Process","pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/apply-online","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-adi-dravidar-tribal-welfare-dept/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) Apply Online Step Guide 2026","Pre-Matric Scholarship (Adi Dravidar & Tribal Welfare Dept.) - Apply Online Step Guide","pre-matric-scholarship-adi-dravidar-tribal-welfare-dept","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
